#species	lib	length	genomeID	n50	genome_quality
Staphylococcus_hominis	N234_BC07	2271717	s_6790	2249100	HIGH_QUAL
Staphylococcus_hominis	N238_BC01	2358525	s_6797	1925742	HIGH_QUAL
Staphylococcus_hominis	N238_BC06	2250298	s_6798	678815	HIGH_QUAL
Staphylococcus_hominis	N239_BC07	2467192	s_6801	580642	HIGH_QUAL
Staphylococcus_kloosii	N232_BC10	2613170	s_6810	2503092	HIGH_QUAL
Staphylococcus_lugdunensis	N102_BC04	2686817	s_6811	843576	HIGH_QUAL
Staphylococcus_lugdunensis	N103_BC04	1500200	s_6813	24622	MEDIUM_QUAL
Staphylococcus_lugdunensis	N105_BC03	2551725	s_6815	1266047	HIGH_QUAL
Staphylococcus_lugdunensis	N145_BC05	2524281	s_6837	162664	HIGH_QUAL
Staphylococcus_lugdunensis	N149_BC07	2603792	s_6839	1666405	HIGH_QUAL
Staphylococcus_lugdunensis	N152_BC07	1580980	s_6840	33812	MEDIUM_QUAL
Staphylococcus_lugdunensis	N155_BC07	2600770	s_6843	628707	HIGH_QUAL
Staphylococcus_lugdunensis	N159_BC05	2296269	s_6846	96680	MEDIUM_QUAL
Staphylococcus_lugdunensis	N159_BC07	2626207	s_6847	2600080	HIGH_QUAL
Staphylococcus_lugdunensis	N160_BC04	2659125	s_6849	590493	HIGH_QUAL
Staphylococcus_lugdunensis	N174_BC01	2323722	s_6855	358930	MEDIUM_QUAL
Staphylococcus_lugdunensis	N175_BC10	2639666	s_6856	2613405	HIGH_QUAL
Staphylococcus_lugdunensis	N175_BC11	1788490	s_6857	1770657	MEDIUM_QUAL
Staphylococcus_lugdunensis	N191_BC01	2533801	s_6866	522881	HIGH_QUAL
Staphylococcus_lugdunensis	N192_BC04	2700750	s_6868	2188469	HIGH_QUAL
Staphylococcus_lugdunensis	N193_BC01	2637649	s_6869	2611408	HIGH_QUAL
Staphylococcus_lugdunensis	N212_BC10	1385422	s_6874	72611	MEDIUM_QUAL
Staphylococcus_lugdunensis	N215_BC03	1598095	s_6875	33252	MEDIUM_QUAL
Staphylococcus_lugdunensis	N226_BC11	2661653	s_6883	2285409	HIGH_QUAL
Staphylococcus_pasteuri	N135_BC07	2629876	s_6922	2603711	HIGH_QUAL
Staphylococcus_pasteuri	N136_BC05	2364490	s_6923	2340954	HIGH_QUAL
Staphylococcus_pasteuri	N136_BC07	2363350	s_6924	2339825	HIGH_QUAL
Staphylococcus_pasteuri	N136_BC10	2575068	s_6925	2549447	HIGH_QUAL
Staphylococcus_pasteuri	N179_BC07	2488898	s_6937	2437286	HIGH_QUAL
Staphylococcus_pasteuri	N186_BC12	2376523	s_6939	76537	HIGH_QUAL
Staphylococcus_pasteuri	N190_BC11	2387536	s_6942	2349446	HIGH_QUAL
Staphylococcus_pasteuri	N221_BC07	1588709	s_6956	1572854	MEDIUM_QUAL
Staphylococcus_pettenkoferi	N211_BC03	2650868	s_6962	738307	HIGH_QUAL
Staphylococcus_pettenkoferi	N232_BC11	2668808	s_6963	1530528	HIGH_QUAL
Staphylococcus_piscifermentans	N233_BC03	2177221	s_6964	110730	MEDIUM_QUAL
Staphylococcus_saprophyticus	N119_BC05	2669967	s_6971	2643405	MEDIUM_QUAL
Staphylococcus_saprophyticus	N143_BC09	2665684	s_6973	2639164	MEDIUM_QUAL
Staphylococcus_sciuri	N120_BC10	2717185	s_6992	746128	HIGH_QUAL
Staphylococcus_sciuri	N123_BC10	2915185	s_6993	2886196	HIGH_QUAL
Staphylococcus_sciuri	N135_BC08	2839505	s_6995	2811265	HIGH_QUAL
Staphylococcus_sciuri	N216_BC02	1341690	s_7003	97262	MEDIUM_QUAL
Staphylococcus_sciuri	N233_BC02	2760258	s_7004	505340	HIGH_QUAL
Staphylococcus_succinus	N168_BC08	3081378	s_7023	2859543	HIGH_QUAL
Staphylococcus_succinus	N176_BC09	3016521	s_7024	2887828	HIGH_QUAL
Staphylococcus_succinus	N176_BC11	3165273	s_7026	2868438	HIGH_QUAL
Staphylococcus_succinus	N176_BC12	2768299	s_7027	1894473	HIGH_QUAL
Staphylococcus_succinus	N202_BC08	2848213	s_7030	711439	HIGH_QUAL
Staphylococcus_succinus	N225_BC07	2720521	s_7035	1665149	HIGH_QUAL
Staphylococcus_warneri	N126_BC08	1974924	s_7043	145704	MEDIUM_QUAL
Staphylococcus_warneri	N126_BC09	1374956	s_7044	767084	MEDIUM_QUAL
Staphylococcus_warneri	N126_BC10	2559840	s_7045	2534369	HIGH_QUAL
Staphylococcus_warneri	N132_BC06	2448210	s_7048	2423844	HIGH_QUAL
Staphylococcus_warneri	N136_BC06	2367061	s_7051	2343498	HIGH_QUAL
Staphylococcus_warneri	N163_BC07	2512758	s_7054	2487753	HIGH_QUAL
Staphylococcus_warneri	N169_BC12	2564990	s_7055	2539468	HIGH_QUAL
Staphylococcus_warneri	N170_BC02	1970628	s_7056	113378	MEDIUM_QUAL
Staphylococcus_warneri	N174_BC01	2329651	s_7057	350004	HIGH_QUAL
Staphylococcus_warneri	N174_BC02	2575176	s_7058	2549554	HIGH_QUAL
Staphylococcus_warneri	N175_BC11	1508511	s_7060	94240	MEDIUM_QUAL
Staphylococcus_warneri	N178_BC03	1680045	s_7061	319342	MEDIUM_QUAL
Staphylococcus_warneri	N190_BC10	2175486	s_7064	633277	MEDIUM_QUAL
Staphylococcus_warneri	N203_BC10	2024803	s_7072	326551	MEDIUM_QUAL
Staphylococcus_warneri	N209_BC06	2463954	s_7074	2346440	HIGH_QUAL
Staphylococcus_warneri	N223_BC11	2316242	s_7078	516943	HIGH_QUAL
Staphylococcus_warneri	N240_BC08	1370169	s_7082	227314	MEDIUM_QUAL
Stenotrophomonas_maltophilia	N098_BC07	3738920	s_7101	63626	MEDIUM_QUAL
Stenotrophomonas_maltophilia	N116_BC12	4753696	s_7102	1541584	HIGH_QUAL
Stenotrophomonas_maltophilia	N117_BC02	4476991	s_7103	2370554	HIGH_QUAL
Stenotrophomonas_maltophilia	N131_BC06	3642565	s_7104	138098	MEDIUM_QUAL
Stenotrophomonas_maltophilia	N169_BC06	4752252	s_7108	3248493	HIGH_QUAL
Stenotrophomonas_maltophilia	N169_BC07	4739656	s_7109	4692601	HIGH_QUAL
Stenotrophomonas_maltophilia	N169_BC08	4719669	s_7110	4242119	HIGH_QUAL
Stenotrophomonas_maltophilia	N169_BC09	4761594	s_7111	4693658	HIGH_QUAL
Stenotrophomonas_maltophilia	N178_BC12	4869965	s_7112	174518	HIGH_QUAL
Stenotrophomonas_maltophilia	N188_BC07	4819392	s_7113	4771547	HIGH_QUAL
Stenotrophomonas_maltophilia	N188_BC09	4820701	s_7114	4772845	HIGH_QUAL
Stenotrophomonas_maltophilia	N188_BC10	4924578	s_7115	4778932	HIGH_QUAL
Stenotrophomonas_maltophilia	N196_BC01	4744804	s_7116	4697700	HIGH_QUAL
Stenotrophomonas_maltophilia	N201_BC07	3436354	s_7117	60018	MEDIUM_QUAL
Stenotrophomonas_maltophilia	N203_BC03	4450333	s_7119	351745	HIGH_QUAL
Stenotrophomonas_maltophilia	N216_BC11	4611843	s_7120	857725	HIGH_QUAL
Stenotrophomonas_maltophilia	N227_BC11	4750157	s_7121	4703000	HIGH_QUAL
Stenotrophomonas_maltophilia	N228_BC08	4825443	s_7122	419676	HIGH_QUAL
Streptococcus_salivarius	N174_BC07	1143922	s_7139	87734	MEDIUM_QUAL
Streptococcus_salivarius	N212_BC04	1289577	s_7141	121135	MEDIUM_QUAL
