Genome_ID	Nanopore_ID	Species	Sequence_size	N50	AR_gene_list	Genome_quality	Illumina_Library_ID	Sample_ID.x	Culturing_Sample_ID	Antibiotics	Sample_ID.y	Cubicle_room	Sample_type	Material	Human_Traffic	timept	Room_type	bed_number
s_2712	N208_BC01	Chromobacterium_vaccinii	2807774	766517		MEDIUM_QUAL	WEE370	HMST039_02	HMST041_02	AMP	HMST039	Room_4	Sink_Trap	Metal	Empty	2	Isolation_rooms	NA
s_3409	N208_BC02	Enterococcus_faecalis	3140860	2986553	MphD;LsaA;TetM;	HIGH_QUAL	WEE206	HMBR040_02	HMBR042_02	AMP	HMBR040	Ward_3	Bed_Rail	Plastic	Empty	2	MDRO_wards	4
s_6513	N208_BC02	Staphylococcus_haemolyticus	1911298	42206	MsrA;	MEDIUM_QUAL	WEE206	HMBR040_02	HMBR042_02	AMP	HMBR040	Ward_3	Bed_Rail	Plastic	Empty	2	MDRO_wards	4
s_5833	N208_BC03	Staphylococcus_epidermidis	2533180	150136	DfrC;DfrC;Far1;BlaZ;MECA;ErmC;Aac6-Aph2;	HIGH_QUAL	WEE115	HMCT100	HMCT102	AMP	HMCT100	Ward_3	Cardiac_Table	Metal_and_Wood	Empty	1	Standard_wards	4
s_4295	N208_BC03	Pseudomonas_stutzeri	4820339	1347162		HIGH_QUAL	WEE115	HMCT100	HMCT102	AMP	HMCT100	Ward_3	Cardiac_Table	Metal_and_Wood	Empty	1	Standard_wards	4
s_5834	N208_BC04	Staphylococcus_epidermidis	2601147	2575266	DfrC;Aac6-Aph2;MECA;ErmC;DfrC;Far1;BlaZ;	HIGH_QUAL	WEE115	HMCT100	HMCT102	KAN	HMCT100	Ward_3	Cardiac_Table	Metal_and_Wood	Empty	1	Standard_wards	4
s_6515	N208_BC05	Staphylococcus_haemolyticus	2605456	2536684	MECA;BlaZ;TetK;AadD;	HIGH_QUAL	WEE115	HMCT100	HMCT102	TET	HMCT100	Ward_3	Cardiac_Table	Metal_and_Wood	Empty	1	Standard_wards	4
s_6937	N208_BC06	Staphylococcus_hominis	2868572	2259521	CatA;CatA;TetK;TetK;BlaZ;	HIGH_QUAL	WEE048	HMP030_02	HMP032_02	TET	HMP030	Room_1	Pulse_Oxymeter	Rubber	Empty	2	Isolation_rooms	NA
s_1050	N208_BC07	Bacillus_cereus	2625016	39175		MEDIUM_QUAL	WEE092	HMCT079	HMCT081	BHI	HMCT079	Ward_2	Cardiac_Table	Metal_and_Wood	Empty	1	Standard_wards	2
s_554	N208_BC07	Acinetobacter_sp.	3507252	928256	OXA-237;StrA;StrB;	HIGH_QUAL	WEE092	HMCT079	HMCT081	BHI	HMCT079	Ward_2	Cardiac_Table	Metal_and_Wood	Empty	1	Standard_wards	2
s_3526	N208_BC08	Enterococcus_faecium	2928141	639173	Dfr;MsrC;Aac6-Ii;Spc;ErmA;	HIGH_QUAL	WEE345	HMBR103	HMBR105	BHI	HMBR103	Ward_3	Bed_Rail	Metal	Empty	1	Standard_wards	5
s_6517	N208_BC08	Staphylococcus_haemolyticus	2438225	67858	MECA;TetK;BlaZ;VgaA;	HIGH_QUAL	WEE345	HMBR103	HMBR105	BHI	HMBR103	Ward_3	Bed_Rail	Metal	Empty	1	Standard_wards	5
s_2013	N208_BC08	Bacillus_thuringiensis	5301165	324172		HIGH_QUAL	WEE345	HMBR103	HMBR105	BHI	HMBR103	Ward_3	Bed_Rail	Metal	Empty	1	Standard_wards	5
s_1053	N208_BC10	Bacillus_cereus	4700275	135075	BLA;	HIGH_QUAL	WEE211	HMCT106	HMCT108	BHI	HMCT106	Ward_4	Cardiac_Table	Metal_and_Wood	Empty	2	Standard_wards	1
s_1054	N208_BC11	Bacillus_cereus	3349952	145991	BLA;	MEDIUM_QUAL	WEE312	HMCT022	HMCT024	BHI	HMCT022	Ward_2	Cardiac_Table	Metal_and_Wood	Empty	1	MDRO_wards	3
s_5837	N208_BC12	Staphylococcus_epidermidis	2582212	1620629	DfrC;MphC;MECA;Far1;MsrA;	HIGH_QUAL	WEE305	HMBR019	HMBR021	BHI	HMBR019	Ward_2	Bed_Rail	Metal	Empty	1	MDRO_wards	2
s_1055	N209_BC01	Bacillus_cereus	5396990	2571018	BLA;	HIGH_QUAL	WEE097	HMBR067	HMBR069	BHI	HMBR067	Ward_1	Bed_Rail	Metal	Empty	1	Standard_wards	3
s_6519	N209_BC01	Staphylococcus_haemolyticus	1637622	63255		MEDIUM_QUAL	WEE097	HMBR067	HMBR069	BHI	HMBR067	Ward_1	Bed_Rail	Metal	Empty	1	Standard_wards	3
s_5375	N209_BC03	Staphylococcus_capitis	2851014	2372319	Aac6-Aph2;MECA;	HIGH_QUAL	WEE081	HMBR076	HMBR078	BHI	HMBR076	Ward_2	Bed_Rail	Metal	Empty	1	Standard_wards	1
s_6521	N209_BC04	Staphylococcus_haemolyticus	2639039	2575649	MphC;MphC;Dfr;Aac6-Aph2;MECA;MsrA;MsrA;BlaZ;	HIGH_QUAL	WEE262	HMCT004	HMCT006	BHI	HMCT004	Ward_1	Cardiac_Table	Metal_and_Wood	Empty	1	MDRO_wards	2
s_5376	N209_BC04	Staphylococcus_capitis	2596280	2548206	MECA;Aac6-Aph2;	HIGH_QUAL	WEE262	HMCT004	HMCT006	BHI	HMCT004	Ward_1	Cardiac_Table	Metal_and_Wood	Empty	1	MDRO_wards	2
s_5839	N209_BC04	Staphylococcus_epidermidis	2590090	542396	MECA;DfrC;DfrC;Far1;	HIGH_QUAL	WEE262	HMCT004	HMCT006	BHI	HMCT004	Ward_1	Cardiac_Table	Metal_and_Wood	Empty	1	MDRO_wards	2
s_1057	N209_BC05	Bacillus_cereus	4523990	724060	BLA;	MEDIUM_QUAL	WEE224	HMCT034	HMCT036	BHI	HMCT034	Ward_3	Cardiac_Table	Metal_and_Wood	Empty	1	MDRO_wards	2
s_3410	N209_BC05	Enterococcus_faecalis	2414247	92404	TetM;Aac6-Aph2;MphD;	MEDIUM_QUAL	WEE224	HMCT034	HMCT036	BHI	HMCT034	Ward_3	Cardiac_Table	Metal_and_Wood	Empty	1	MDRO_wards	2
s_5034	N209_BC05	Staphylococcus_aureus	3333721	2383736	Tet-38;Dha1;NorA;Dfr;MECA;Aac3-Ik;APH-Stph;BlaZ;FosB;	MEDIUM_QUAL	WEE224	HMCT034	HMCT036	BHI	HMCT034	Ward_3	Cardiac_Table	Metal_and_Wood	Empty	1	MDRO_wards	2
s_1586	N209_BC06	Bacillus_safensis	3773390	3735904	Cat-86;	HIGH_QUAL	WEE188	HMBL058	HMBL060	BHI	HMBL058	Ward_4	Bedside_Locker	Wood	Empty	1	MDRO_wards	5
s_7270	N209_BC06	Staphylococcus_warneri	2463954	2346440		HIGH_QUAL	WEE188	HMBL058	HMBL060	BHI	HMBL058	Ward_4	Bedside_Locker	Wood	Empty	1	MDRO_wards	5
s_4449	N209_BC07	Serratia_marcescens	5091568	5041029	SRT-SST;Aac6-Ic;	HIGH_QUAL	WEE041	HMCT121	HMCT123	BHI	HMCT121	Room_1	Cardiac_Table	Metal	Low_(less_than_2)	1	Isolation_rooms	NA
s_310	N209_BC08	Acinetobacter_baumannii	3997813	3958104	StrB;Aph3Ia;StrA;MsrE;OXA-23;TEM-1D;TetB;OXA-23;OXA-51;ArmA;MphE;ADC;Mbl;Zn-dependent;BlaA2;BlaA1;	HIGH_QUAL	WEE146	HMCT088	HMCT090	BHI	HMCT088	Ward_2	Cardiac_Table	Metal_and_Wood	Empty	1	Standard_wards	5
s_5035	N209_BC09	Staphylococcus_aureus	3039378	3009160	BlaZ;Aac6-Aph2;MECA;BlaZ;APH-Stph;TetK;Aac3-Ik;Tet-38;Dha1;NorA;	HIGH_QUAL	WEE118	HMBL088	HMBL090	BHI	HMBL088	Ward_2	Bedside_Locker	Wood	Empty	1	Standard_wards	5
s_4296	N209_BC09	Pseudomonas_stutzeri	4493372	2920239		HIGH_QUAL	WEE118	HMBL088	HMBL090	BHI	HMBL088	Ward_2	Bedside_Locker	Wood	Empty	1	Standard_wards	5
s_311	N209_BC10	Acinetobacter_baumannii	3944614	3905432	Tet-39;MsrE;Tet-39;OXA-51;OXA-23;CARB-5;ArmA;MphE;Zn-dependent;BlaA2;Mbl;ADC;ADC;Tet-39;BlaA1;	HIGH_QUAL	WEE148	HMCT064	HMCT066	BHI	HMCT064	Ward_1	Cardiac_Table	Metal	Empty	1	Standard_wards	2
s_4450	N209_BC11	Serratia_marcescens	5094421	5043854	SRT-SST;Aac6-Ic;	HIGH_QUAL	WEE363	HMP030	HMP032	BHI	HMP030	Room_1	Pulse_Oxymeter	Rubber	Low_(less_than_2)	1	Isolation_rooms	NA
s_2461	N209_BC12	Burkholderia_cenocepacia	4066887	4012890		MEDIUM_QUAL	WEE315	HMA004	HMA006	BHI	HMA004	Ward_2	Aerator	Metal	Empty	1	MDRO_wards	NA
s_2526	N209_BC12	Burkholderia_lata	4256292	2399672	AacAad;	HIGH_QUAL	WEE315	HMA004	HMA006	BHI	HMA004	Ward_2	Aerator	Metal	Empty	1	MDRO_wards	NA
s_4297	N210_BC01	Pseudomonas_stutzeri	4859056	1785649		HIGH_QUAL	WEE182	HMCT067	HMCT069	STREP	HMCT067	Ward_1	Cardiac_Table	Metal	Empty	1	Standard_wards	3
s_6524	N210_BC01	Staphylococcus_haemolyticus	2697152	835357	MECA;Aac6-Aph2;BlaZ;	HIGH_QUAL	WEE182	HMCT067	HMCT069	STREP	HMCT067	Ward_1	Cardiac_Table	Metal	Empty	1	Standard_wards	3
s_6942	N210_BC02	Staphylococcus_hominis	2315054	133306	BlaZ;BlaZ;VgaA;	HIGH_QUAL	WEE110	HMBR100	HMBR102	STREP	HMBR100	Ward_3	Bed_Rail	Metal	Empty	1	Standard_wards	4
s_5036	N210_BC03	Staphylococcus_aureus	3031578	2562742	MECA;APH-Stph;TetK;Tet-38;Aac3-Ik;NorA;Aac6-Aph2;BlaZ;ErmC;ErmC;Dha1;	HIGH_QUAL	WEE067	HMBL025_02	HMBL027_02	CHLOR	HMBL025	Ward_2	Bedside_Locker	Wood	Moderate_(2-5)	2	MDRO_wards	4
s_5037	N210_BC04	Staphylococcus_aureus	3017547	100099	Tet-38;Aac3-Ik;NorA;TetK;Dha1;APH-Stph;MECA;BlaZ;Aac6-Aph2;Dha1;	HIGH_QUAL	WEE061	HMBL019_02	HMBL021_02	STREP	HMBL019	Ward_2	Bedside_Locker	Wood	Empty	2	MDRO_wards	2
s_5378	N210_BC05	Staphylococcus_capitis	2915480	559932	Aac6-Aph2;MECA;	HIGH_QUAL	WEE367	HMP021	HMP023	STREP	HMP021	Ward_2	Pulse_Oxymeter	Rubber	Empty	1	Standard_wards	NA
s_5842	N210_BC06	Staphylococcus_epidermidis	2861682	2613320	DfrC;Aac6-Aph2;MECA;Far1;ErmC;DfrC;BlaZ;DfrC;TetK;	MEDIUM_QUAL	WEE180	HMCT076	HMCT078	CHLOR	HMCT076	Ward_2	Cardiac_Table	Metal_and_Wood	Empty	1	Standard_wards	1
s_6527	N210_BC06	Staphylococcus_haemolyticus	2559899	2534428	MECA;BlaZ;TetK;	HIGH_QUAL	WEE180	HMCT076	HMCT078	CHLOR	HMCT076	Ward_2	Cardiac_Table	Metal_and_Wood	Empty	1	Standard_wards	1
s_6528	N210_BC07	Staphylococcus_haemolyticus	2589861	2564093	BlaZ;MECA;TetK;	HIGH_QUAL	WEE180	HMCT076	HMCT078	STREP	HMCT076	Ward_2	Cardiac_Table	Metal_and_Wood	Empty	1	Standard_wards	1
s_5843	N210_BC07	Staphylococcus_epidermidis	2844696	2536569	Far1;DfrC;MECA;Aac6-Aph2;ErmC;DfrC;Far1;BlaZ;	MEDIUM_QUAL	WEE180	HMCT076	HMCT078	STREP	HMCT076	Ward_2	Cardiac_Table	Metal_and_Wood	Empty	1	Standard_wards	1
s_3412	N210_BC08	Enterococcus_faecalis	3314022	1720431	TetM;TetM;MphD;LsaA;Aac6-Aph2;	HIGH_QUAL	WEE208	HMBR040	HMBR042	STREP	HMBR040	Ward_3	Bed_Rail	Plastic	Empty	1	MDRO_wards	4
s_2022	N210_BC09	Bacillus_thuringiensis	4114724	149186		MEDIUM_QUAL	WEE255	HMCT031	HMCT033	AMP	HMCT031	Ward_3	Cardiac_Table	Plastic	Empty	1	MDRO_wards	1
s_1061	N210_BC10	Bacillus_cereus	4849775	572469	BLA;	HIGH_QUAL	WEE296	HMBR016	HMBR018	STREP	HMBR016	Ward_2	Bed_Rail	Metal	Empty	1	MDRO_wards	1
s_1062	N210_BC11	Bacillus_cereus	5047773	192930		HIGH_QUAL	WEE198	HMBR001_02	HMBR003_02	AMP	HMBR001	Ward_1	Bed_Rail	Metal	Empty	2	MDRO_wards	1
s_5040	N210_BC11	Staphylococcus_aureus	2931308	267192	MECA;TetK;Tet-38;BlaZ;Aac6-Aph2;Dha1;APH-Stph;Aac3-Ik;NorA;	HIGH_QUAL	WEE198	HMBR001_02	HMBR003_02	AMP	HMBR001	Ward_1	Bed_Rail	Metal	Empty	2	MDRO_wards	1
s_313	N210_BC12	Acinetobacter_baumannii	3806611	409608	ADC;OXA-51;Mbl;BlaA1;BlaA2;BlaA2;BlaA2;	HIGH_QUAL	WEE083	HMBR106	HMBR108	CHLOR	HMBR106	Ward_4	Bed_Rail	Plastic	Empty	1	Standard_wards	1
s_2961	N211_BC01	Elizabethkingia_anophelis	2074069	40244		MEDIUM_QUAL	WEE346	HMST027	HMST029	KAN	HMST027	Ward_4	Sink_Trap	Metal	Empty	1	Standard_wards	NA
s_4080	N211_BC01	Pseudomonas_aeruginosa	5811594	111612	OXA-50;Aph3-IIb;CatB7;	HIGH_QUAL	WEE346	HMST027	HMST029	KAN	HMST027	Ward_4	Sink_Trap	Metal	Empty	1	Standard_wards	NA
s_4529	N211_BC01	Serratia_sp.	5386498	5056148	SRT-SST;Aac6-Ic;	HIGH_QUAL	WEE346	HMST027	HMST029	KAN	HMST027	Ward_4	Sink_Trap	Metal	Empty	1	Standard_wards	NA
s_5845	N211_BC02	Staphylococcus_epidermidis	2203979	204618	MECA;Aph3-III;Aac6-Aph2;	MEDIUM_QUAL	WEE145	HMBR013_02	HMBR015_02	KAN	HMBR013	Ward_1	Bed_Rail	Metal	Empty	2	MDRO_wards	5
s_7158	N211_BC03	Staphylococcus_pettenkoferi	2650868	738307		HIGH_QUAL	WEE144	HMCT004_02	HMCT006_02	KAN	HMCT004	Ward_1	Cardiac_Table	Metal_and_Wood	Empty	2	MDRO_wards	2
s_3413	N211_BC05	Enterococcus_faecalis	3040999	309033	TetM;LsaA;MphD;Aac6-Aph2;	HIGH_QUAL	WEE271	HMBR013	HMBR015	BHI	HMBR013	Ward_1	Bed_Rail	Metal	Empty	1	MDRO_wards	5
s_555	N211_BC05	Acinetobacter_sp.	3391520	3357813		HIGH_QUAL	WEE271	HMBR013	HMBR015	BHI	HMBR013	Ward_1	Bed_Rail	Metal	Empty	1	MDRO_wards	5
s_1063	N211_BC06	Bacillus_cereus	4469639	300915	FexA;BLA;	MEDIUM_QUAL	WEE364	HMBL127	HMBL129	BHI	HMBL127	Room_3	Bedside_Locker	Wood	Empty	1	Isolation_rooms	NA
s_3132	N211_BC07	Enterobacter_aerogenes	5090680	5040150	AmpC;	HIGH_QUAL	WEE178	HMBL070	HMBL072	BHI	HMBL070	Ward_1	Bedside_Locker	Metal_and_Wood	Empty	1	Standard_wards	4
s_3160	N211_BC08	Enterobacter_cloacae	3165733	44036	AadB;AadA;SulI;Qnr-A;SulI;TetA;	MEDIUM_QUAL	WEE261	HMST004	HMST006	BHI	HMST004	Ward_2	Sink_Trap	Metal	Empty	1	MDRO_wards	NA
s_3718	N211_BC09	Klebsiella_pneumoniae	3355861	43205	AmpH;OqxB;OqxA;SHV-OKP-LEN;	MEDIUM_QUAL	WEE141	HMST042	HMST044	BHI	HMST042	Room_5	Sink_Trap	Metal	Moderate_(2-5)	1	Isolation_rooms	NA
s_4082	N211_BC09	Pseudomonas_aeruginosa	7011088	217865	OXA-50;CatB7;	HIGH_QUAL	WEE141	HMST042	HMST044	BHI	HMST042	Room_5	Sink_Trap	Metal	Moderate_(2-5)	1	Isolation_rooms	NA
s_5043	N211_BC10	Staphylococcus_aureus	3326302	1973394	NorA;Tet-38;Dha1;Aac3-Ik;APH-Stph;	MEDIUM_QUAL	WEE303	HMBR022	HMBR024	BHI	HMBR022	Ward_2	Bed_Rail	Plastic	Empty	1	MDRO_wards	3
s_1065	N211_BC11	Bacillus_cereus	5793738	1277788	BLA;	MEDIUM_QUAL	WEE264	HMBL001	HMBL003	BHI	HMBL001	Ward_1	Bedside_Locker	Wood	Empty	1	MDRO_wards	1
s_1066	N211_BC12	Bacillus_cereus	5539229	5414561	BLA;	HIGH_QUAL	WEE183	HMBL082	HMBL084	BHI	HMBL082	Ward_2	Bedside_Locker	Wood	Empty	1	Standard_wards	3
s_3161	N212_BC01	Enterobacter_cloacae	5204419	3231612	ACT-MIR;StrB;StrA;AadA;CTX-M-1;OXA-1;SulII;CatBx;TEM-1D;AacAad;Aac3-IIa;QnrB;CatA1;DfrA5;TetA;	HIGH_QUAL	WEE279	HMCT010	HMCT012	BHI	HMCT010	Ward_1	Cardiac_Table	Metal_and_Wood	Empty	1	MDRO_wards	4
s_529	N212_BC01	Acinetobacter_soli	3420983	3386986		HIGH_QUAL	WEE279	HMCT010	HMCT012	BHI	HMCT010	Ward_1	Cardiac_Table	Metal_and_Wood	Empty	1	MDRO_wards	4
s_5044	N212_BC02	Staphylococcus_aureus	2868014	2798730	NorA;Tet-38;APH-Stph;Aac3-Ik;	HIGH_QUAL	WEE281	HMBR010	HMBR012	BHI	HMBR010	Ward_1	Bed_Rail	Metal	Empty	1	MDRO_wards	4
s_6531	N212_BC02	Staphylococcus_haemolyticus	2056070	69317	Aac6-Aph2;MphC;MsrA;Dfr;MphC;MECA;MsrA;	MEDIUM_QUAL	WEE281	HMBR010	HMBR012	BHI	HMBR010	Ward_1	Bed_Rail	Metal	Empty	1	MDRO_wards	4
s_2031	N212_BC03	Bacillus_thuringiensis	6144607	575665	BLA;	HIGH_QUAL	WEE126	HMBR088_02	HMBR090_02	BHI	HMBR088	Ward_2	Bed_Rail	Metal	Empty	2	Standard_wards	5
s_6532	N212_BC03	Staphylococcus_haemolyticus	2614740	657227	Aac6-Aph2;BlaZ;MECA;	HIGH_QUAL	WEE126	HMBR088_02	HMBR090_02	BHI	HMBR088	Ward_2	Bed_Rail	Metal	Empty	2	Standard_wards	5
s_5379	N212_BC03	Staphylococcus_capitis	2663632	768638	Aac6-Aph2;MECA;	HIGH_QUAL	WEE126	HMBR088_02	HMBR090_02	BHI	HMBR088	Ward_2	Bed_Rail	Metal	Empty	2	Standard_wards	5
s_6947	N212_BC04	Staphylococcus_hominis	3300182	884122	MECA;AadD;MsrA;ErmC;MsrA;	MEDIUM_QUAL	WEE098	HMBR067_02	HMBR069_02	BHI	HMBR067	Ward_1	Bed_Rail	Metal	Empty	2	Standard_wards	3
s_7337	N212_BC04	Streptococcus_salivarius	1289577	121135	VgaA;	MEDIUM_QUAL	WEE098	HMBR067_02	HMBR069_02	BHI	HMBR067	Ward_1	Bed_Rail	Metal	Empty	2	Standard_wards	3
s_5380	N212_BC04	Staphylococcus_capitis	1699992	91181	MECA;Far1;Far1;	MEDIUM_QUAL	WEE098	HMBR067_02	HMBR069_02	BHI	HMBR067	Ward_1	Bed_Rail	Metal	Empty	2	Standard_wards	3
s_4298	N212_BC05	Pseudomonas_stutzeri	4519309	4474437		HIGH_QUAL	WEE171	HMCT130	HMCT132	BHI	HMCT130	Room_4	Cardiac_Table	Metal	Moderate_(2-5)	1	Isolation_rooms	NA
s_6534	N212_BC05	Staphylococcus_haemolyticus	2536415	429894		HIGH_QUAL	WEE171	HMCT130	HMCT132	BHI	HMCT130	Room_4	Cardiac_Table	Metal	Moderate_(2-5)	1	Isolation_rooms	NA
s_6948	N212_BC05	Staphylococcus_hominis	2272637	505196	Aac6-Aph2;MECA;BlaZ;	HIGH_QUAL	WEE171	HMCT130	HMCT132	BHI	HMCT130	Room_4	Cardiac_Table	Metal	Moderate_(2-5)	1	Isolation_rooms	NA
s_5381	N212_BC05	Staphylococcus_capitis	2044835	119620	MECA;Aac6-Aph2;Aac6-Aph2;	MEDIUM_QUAL	WEE171	HMCT130	HMCT132	BHI	HMCT130	Room_4	Cardiac_Table	Metal	Moderate_(2-5)	1	Isolation_rooms	NA
s_5849	N212_BC05	Staphylococcus_epidermidis	2661608	374420	Aac6-Aph2;ErmC;DfrC;DfrC;Far1;BlaZ;AadD;MECA;AadD;MECA;	HIGH_QUAL	WEE171	HMCT130	HMCT132	BHI	HMCT130	Room_4	Cardiac_Table	Metal	Moderate_(2-5)	1	Isolation_rooms	NA
s_5046	N212_BC06	Staphylococcus_aureus	2867394	2838877	MECA;Aac3-Ik;Dha1;APH-Stph;Tet-38;BlaZ;NorA;	HIGH_QUAL	WEE127	HMBR076_02	HMBR078_02	BHI	HMBR076	Ward_2	Bed_Rail	Metal	Empty	2	Standard_wards	1
s_4299	N212_BC06	Pseudomonas_stutzeri	4550792	4505607		HIGH_QUAL	WEE127	HMBR076_02	HMBR078_02	BHI	HMBR076	Ward_2	Bed_Rail	Metal	Empty	2	Standard_wards	1
s_4452	N212_BC07	Serratia_marcescens	5455996	5401849	Tet-41;SRT-SST;Aac6-Ic;	HIGH_QUAL	WEE355	HMA024	HMA026	BHI	HMA024	Ward_3	Aerator	Metal	Empty	1	Standard_wards	NA
s_314	N212_BC08	Acinetobacter_baumannii	3976943	3937440	StrB;StrA;MsrE;TEM-1D;OXA-23;TetB;OXA-51;ArmA;MphE;ADC;Mbl;Zn-dependent;BlaA2;BlaA1;	HIGH_QUAL	WEE335	HMBL091_02	HMBL093_02	BHI	HMBL091	Ward_3	Bedside_Locker	Wood	Empty	2	Standard_wards	1
s_1068	N212_BC09	Bacillus_cereus	5398565	5344986	BLA;	HIGH_QUAL	WEE197	HMBR064_02	HMBR066_02	BHI	HMBR064	Ward_1	Bed_Rail	Metal	Empty	2	Standard_wards	2
s_7070	N212_BC10	Staphylococcus_lugdunensis	1385422	72611	Far1;	MEDIUM_QUAL	WEE099	HMBR097	HMBR099	BHI	HMBR097	Ward_3	Bed_Rail	Metal	Empty	1	Standard_wards	3
s_5047	N212_BC10	Staphylococcus_aureus	2972138	2942584	MECA;Aac6-Aph2;BlaZ;TetK;APH-Stph;Tet-38;Aac3-Ik;Dha1;NorA;	HIGH_QUAL	WEE099	HMBR097	HMBR099	BHI	HMBR097	Ward_3	Bed_Rail	Metal	Empty	1	Standard_wards	3
s_1070	N212_BC11	Bacillus_cereus	5506021	5451379	BLA;	HIGH_QUAL	WEE140	HMBL007_02	HMBL009_02	BHI	HMBL007	Ward_1	Bedside_Locker	Wood	Empty	2	MDRO_wards	3
s_2962	N212_BC12	Elizabethkingia_anophelis	4315165	3343025	GOB-1;B-1;CME-1;	HIGH_QUAL	WEE290	HMA010	HMA012	BHI	HMA010	Ward_4	Aerator	Metal	Empty	1	MDRO_wards	NA
s_1071	N213_BC02	Bacillus_cereus	5454871	1968872	BLA;	HIGH_QUAL	WEE150	HMCT127	HMCT129	BHI	HMCT127	Room_3	Cardiac_Table	Metal	Empty	1	Isolation_rooms	NA
s_2035	N213_BC03	Bacillus_thuringiensis	5530624	634973	BLA;	HIGH_QUAL	WEE170	HMCT064_02	HMCT066_02	BHI	HMCT064	Ward_1	Cardiac_Table	Metal	Empty	2	Standard_wards	2
s_4300	N213_BC04	Pseudomonas_stutzeri	4642884	4581647		HIGH_QUAL	WEE379	HMD010	HMD012	BHI	HMD010	Room_4	Door_Handle	Metal	Moderate_(2-5)	1	Isolation_rooms	NA
s_6536	N213_BC04	Staphylococcus_haemolyticus	2544545	2519225	Aac6-Aph2;MECA;Dfr;BlaZ;	HIGH_QUAL	WEE379	HMD010	HMD012	BHI	HMD010	Room_4	Door_Handle	Metal	Moderate_(2-5)	1	Isolation_rooms	NA
s_4453	N213_BC05	Serratia_marcescens	5649953	5593886	Tet-41;SRT-SST;Aac6-Ic;	MEDIUM_QUAL	WEE053	HMST030_02	HMST032_02	BHI	HMST030	Room_1	Sink_Trap	Metal	Empty	2	Isolation_rooms	NA
s_5048	N213_BC06	Staphylococcus_aureus	2918089	2117041	APH-Stph;Aac3-Ik;NorA;Aac6-Aph2;MECA;BlaZ;TetK;Tet-38;Dha1;	HIGH_QUAL	WEE072	HMBR028_02	HMBR030_02	BHI	HMBR028	Ward_2	Bed_Rail	Metal	Empty	2	MDRO_wards	5
s_1072	N213_BC06	Bacillus_cereus	4758959	1816335	BLA;	HIGH_QUAL	WEE072	HMBR028_02	HMBR030_02	BHI	HMBR028	Ward_2	Bed_Rail	Metal	Empty	2	MDRO_wards	5
s_556	N213_BC07	Acinetobacter_sp.	3025050	142836		MEDIUM_QUAL	WEE259	HMBR043	HMBR045	BHI	HMBR043	Ward_3	Bed_Rail	Plastic	Empty	1	MDRO_wards	5
s_1073	N213_BC07	Bacillus_cereus	2895109	90085	BLA;	MEDIUM_QUAL	WEE259	HMBR043	HMBR045	BHI	HMBR043	Ward_3	Bed_Rail	Plastic	Empty	1	MDRO_wards	5
s_315	N213_BC07	Acinetobacter_baumannii	3729892	2334494	OXA-51;Mbl;BlaA2;BlaA1;Zn-dependent;ADC;	HIGH_QUAL	WEE259	HMBR043	HMBR045	BHI	HMBR043	Ward_3	Bed_Rail	Plastic	Empty	1	MDRO_wards	5
s_316	N213_BC08	Acinetobacter_baumannii	3962447	3923087	OXA-51;Zn-dependent;Mbl;BlaA2;ADC;	HIGH_QUAL	WEE191	HMP010	HMP012	BHI	HMP010	Ward_4	Pulse_Oxymeter	Rubber	Empty	1	MDRO_wards	NA
s_1074	N213_BC09	Bacillus_cereus	3370034	784756		MEDIUM_QUAL	WEE229	HMCT043_02	HMCT045_02	BHI	HMCT043	Ward_3	Cardiac_Table	Metal	Low_(less_than_2)	2	MDRO_wards	5
s_1076	N213_BC11	Bacillus_cereus	5515278	4382286	BLA;	HIGH_QUAL	WEE223	HMBL043	HMBL045	BHI	HMBL043	Ward_3	Bedside_Locker	Wood	Empty	1	MDRO_wards	5
s_1077	N213_BC12	Bacillus_cereus	5270827	3016923	BLA;	HIGH_QUAL	WEE317	HMCT037	HMCT039	BHI	HMCT037	Ward_3	Cardiac_Table	Metal	Empty	1	MDRO_wards	3
s_1078	N214_BC02	Bacillus_cereus	2861585	132711		MEDIUM_QUAL	WEE325	HMBR094_02	HMBR096_02	TET	HMBR094	Ward_3	Bed_Rail	Metal	Empty	2	Standard_wards	2
s_5053	N214_BC03	Staphylococcus_aureus	1603489	19522	MECA;FosB;Dha1;APH-Stph;BlaZ;Aac6-Aph2;BlaZ;	MEDIUM_QUAL	WEE185	HMBR031	HMBR033	BHI	HMBR031	Ward_3	Bed_Rail	Plastic	Empty	1	MDRO_wards	1
s_501	N214_BC03	Acinetobacter_pittii	1846617	72038		MEDIUM_QUAL	WEE185	HMBR031	HMBR033	BHI	HMBR031	Ward_3	Bed_Rail	Plastic	Empty	1	MDRO_wards	1
s_4454	N214_BC04	Serratia_marcescens	5369530	5316241	Tet-41;SRT-SST;Aac6-Ic;	HIGH_QUAL	WEE237	HMST007	HMST009	BHI	HMST007	Ward_3	Sink_Trap	Metal	Empty	1	MDRO_wards	NA
s_2883	N214_BC06	Delftia_tsuruhatensis	6865638	6797536		HIGH_QUAL	WEE142	HMA033	HMA035	BHI	HMA033	Room_2	Aerator	Metal	Empty	1	Isolation_rooms	NA
